company_name,company_website,ats,job_title,job_location,job_type,job_salary,job_description_short,job_contact_person,job_contact_email,job_url,source_raw,date
Binance,https://binance.org/,Lever,Binance Accelerator Program - Pakistan Community (Events & Engagement),"Pakistan, Islamabad",Binance Accelerator Program,,"Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 230 million people in 100+ countries for our industry-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the p",,,https://jobs.lever.co/binance/ef44ee83-4db3-4564-9e3a-8d284bc3b128,https://api.lever.co/v0/postings/binance,2025-12-19
Binance,https://binance.org/,Lever,Binance Accelerator Program - Product Experience Assistant (EU),"Romania, Iași",Binance Accelerator Program,,"Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 230 million people in 100+ countries for our industry-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the p",,,https://jobs.lever.co/binance/86075349-a01f-4666-9390-3b8247675877,https://api.lever.co/v0/postings/binance,2025-12-19
Binance,https://binance.org/,Lever,Binance Accelerator Program - Product Manager (KYC),Asia,Binance Accelerator Program,,"Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 230 million people in 100+ countries for our industry-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the p",,,https://jobs.lever.co/binance/a47d7d92-e71e-455a-83b4-1589800bb6cd,https://api.lever.co/v0/postings/binance,2025-12-19
Binance,https://binance.org/,Lever,Binance Accelerator Program - QA,Asia,Binance Accelerator Program,,"Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 230 million people in 100+ countries for our industry-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the p",,,https://jobs.lever.co/binance/c92271de-8ff8-450c-bf1b-b7741a641bb6,https://api.lever.co/v0/postings/binance,2025-12-19
Binance,https://binance.org/,Lever,Binance Accelerator Program - QA Tooling Developer (Quality & Efficiency),Asia,Binance Accelerator Program,,"Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 230 million people in 100+ countries for our industry-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the p",,,https://jobs.lever.co/binance/95d5f25b-583c-4f36-b4a3-4d5ac249b269,https://api.lever.co/v0/postings/binance,2025-12-19
Binance,https://binance.org/,Lever,Binance Accelerator Program - Quantitative Researcher,Asia,Full-time Onsite or Remote,,"Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 280 million people in 100+ countries for our industry-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the p",,,https://jobs.lever.co/binance/dc610d23-6478-4c86-b1ce-c04fc469d9b3,https://api.lever.co/v0/postings/binance,2025-12-19
Ethena,https://ethena.fi/,Lever,Keep me in mind!,Remote,Full Time,,"Who we areHi there 👋 . We’re Ethena – the compliance platform for modern teams. Ethena’s suite of admin- and employee-friendly training and compliance tools help you check all the boxes and build a better workplace. Our training isn’t just a thing people get through, it’s something they actually enjoy (we got the stats to prove it—over 90% positive ratings). We are proud to be a part of the culture at companies like Zendesk, Pinterest, Figma, and Notion. In 2020, Ethena announced our $15.5 milli",,,https://jobs.lever.co/ethena/f7d6502a-c493-47c0-895a-f359066aca52,https://api.lever.co/v0/postings/ethena,2025-12-19
Immutable,https://immutable.com/,Lever,Associate GTM Operations Engineer,Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/5466a125-380a-475b-8e48-eb7076909cdf,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,"Business Development Manager, APAC",Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/4e3e9449-e1f2-4ccb-9c5e-28e32c03d776,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Commercial Lead,Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/22518cc5-6b74-48ca-aec1-e685574c2d76,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,"Customer Growth Lead, Americas",United States,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/e38b3f3e-1d47-45d3-89cc-0f4e8d718d98,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Engineering Manager,Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/5d350864-a7b9-48e8-8cb2-a8f0fce6dbc1,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Growth Analyst (Korea),South Korea,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/4df14a9f-7ce0-4afb-a4a3-a6ce3cb45c13,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,"Lead Recruiter, GTM",Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/676f3ae6-c44b-4ba4-a578-f716e3fc792e,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Principal Engineer,Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/a09a5116-69b6-4731-b5f3-fc95a52efd2b,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Senior Blockchain Engineer,Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/6f5704ea-4b9e-4534-97b0-fe117067925a,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,"Senior Business Development Manager, Americas",AMER,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/873e93e2-86e0-4695-94bc-9f800a930bce,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Senior Product Manager,Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/aea81420-0d84-40db-86de-5100fe9cfe8c,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Senior Security Engineer,Australia,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/b0948d5c-6030-4cfb-a247-1090a49d1487,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Senior Software Engineer,Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/81edb810-9658-4ed8-a36f-0e37c993f01d,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Software Engineer,Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/8783f37e-771b-4a9f-9cef-59ab86c10f77,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Strategy & Operations Lead,Sydney,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/40d267d9-d781-46f1-88bf-98ee91a82111,https://api.lever.co/v0/postings/immutable,2025-12-19
Immutable,https://immutable.com/,Lever,Technical Customer Growth Manager (Korea),South Korea,Full Time Permanent,,"About Us 🚀Immutable is the world’s fastest-growing game platform, built to power the next generation of games. We aim to drive the next evolution of gaming, combining performance, digital ownership and cutting-edge technology to help games grow and succeed. At the intersection of AI-driven analytics, high-performance growth tools, and seamless digital ownership, our technology helps studios attract, engage, and scale player communities across both Web2 and Web3.Founded in 2018, Immutable is one ",,,https://jobs.lever.co/immutable/d32aa9f0-ca00-43c6-8df2-938225db34eb,https://api.lever.co/v0/postings/immutable,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,Corporate Counsel,Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/f2fb76a8-705f-4a0e-be43-a8119f830dfa,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,Don't see the right role for you? Apply here!,Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/eb5d78c5-927e-4ded-a345-9adb5c4a4e00,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,"Executive Assistant, Europe",UK,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/b68dcf99-d316-41d5-ab55-aec3b551a41d,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,"Finance Manager, FP&A (Crypto)",Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/7308281d-1d7a-4a60-b042-17521f04742d,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,"General Manager, Platform",Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/01534efd-3b03-404b-a512-2a0a93837f9b,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,IT Systems Administrator (Nashville),"Nashville, TN",Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/a72ff596-d3f5-4ca7-9c36-e66fd65120f5,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,"Product Manager, Core Protocol",Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/3f94121b-cb07-49d5-bee2-bf69cb121f25,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,QA Engineer,Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/ecb0944a-fd48-43c6-95d1-1d4b228c86b9,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,Security Engineer,Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/5dc0b755-8c1f-43c8-b268-df4b372a31d1,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,Senior Backend Engineer,Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/82c41afd-b4be-40d2-8bc2-3f299ced3c4a,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,"Senior Backend Engineer, ZeroDev (US/EU)",Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/f0324aca-3c4f-488b-b263-84ce3789091d,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,Senior Front-End Engineer,Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/76395f49-23cb-478f-be25-bec2aea82748,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,Senior Full Stack Engineer (Back-End Oriented),Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/0e3117da-58fb-4dfc-a52d-d6a1dd03c3db,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,"Senior Product Specialist, Core Protocol","New York City, NY",Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/c2ea9e56-663f-4bac-b0a8-866298febe48,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,Site Reliability Engineer,United States,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/4a21e430-8504-4dbc-8400-9479e354d313,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Offchain Labs,https://offchainlabs.com/,Lever,Solutions Architect Lead,Remote,Full-time,,"At Offchain Labs, we aren’t just building products: we’re leading a movement. As pioneers in blockchain scalability and security, we're at the forefront of transforming how the world interacts with decentralized applications. We're laying the foundation that will define the next generation of digital commerce, governance, and human interaction. This involves tackling real-world challenges that come with scaling blockchain technology, without compromising on its core principles: decentralization,",,,https://jobs.lever.co/offchainlabs/6f54f32e-56ed-479f-b722-0b0f5a2b3149,https://api.lever.co/v0/postings/offchainlabs,2025-12-19
Reown,https://reown.com/,Workable,Brand Designer,Lisbon,Full-time,,,,,https://apply.workable.com/j/D90EB4AF1D,https://apply.workable.com/api/v1/widget/accounts/walletconnect,2025-12-19
Reown,https://reown.com/,Workable,Brand Designer,London,Full-time,,,,,https://apply.workable.com/j/D90EB4AF1D,https://apply.workable.com/api/v1/widget/accounts/walletconnect,2025-12-19
Reown,https://reown.com/,Workable,Brand Designer,Berlin,Full-time,,,,,https://apply.workable.com/j/D90EB4AF1D,https://apply.workable.com/api/v1/widget/accounts/walletconnect,2025-12-19
Reown,https://reown.com/,Workable,Payments Manager - (US/Americas),New York,Full-time,,,,,https://apply.workable.com/j/ADA8AA17F7,https://apply.workable.com/api/v1/widget/accounts/walletconnect,2025-12-19
Reown,https://reown.com/,Workable,Payments Manager - (US/Americas),Miami,Full-time,,,,,https://apply.workable.com/j/ADA8AA17F7,https://apply.workable.com/api/v1/widget/accounts/walletconnect,2025-12-19
Reown,https://reown.com/,Workable,Senior Full Stack Javascript Engineer,Lisbon,Full-time,,,,,https://apply.workable.com/j/41790A3A9E,https://apply.workable.com/api/v1/widget/accounts/walletconnect,2025-12-19
WeatherXM,https://weatherxm.com/,Workable,General Application Pool,Athens,Full-time,,,,,https://apply.workable.com/j/9745C840C4,https://apply.workable.com/api/v1/widget/accounts/weatherxm,2025-12-19
1inch,https://1inch.com/,Lever,HR Administrator,Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/69d9fdf1-4fcc-43a6-a2eb-eba1f2207e68,https://api.lever.co/v0/postings/1inch,2025-12-19
1inch,https://1inch.com/,Lever,People Business Partner,Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/5da26df7-16fa-424b-841e-0138d2bff00c,https://api.lever.co/v0/postings/1inch,2025-12-19
1inch,https://1inch.com/,Lever,"QA Engineer, Backend",Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/cfdaaf90-6c77-4d19-b034-c51e99f6d9aa,https://api.lever.co/v0/postings/1inch,2025-12-19
1inch,https://1inch.com/,Lever,Senior Data Engineer,Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/845a8439-fc77-43c8-b99b-5f66095cc9d7,https://api.lever.co/v0/postings/1inch,2025-12-19
1inch,https://1inch.com/,Lever,Senior Data Scientist,Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/e46cffdf-10c0-45a0-9938-93f2be416249,https://api.lever.co/v0/postings/1inch,2025-12-19
1inch,https://1inch.com/,Lever,Senior Product Manager,Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/c5091ae2-903f-4c64-b47c-612dfb255049,https://api.lever.co/v0/postings/1inch,2025-12-19
1inch,https://1inch.com/,Lever,Senior Product Owner,Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/840d3451-4cde-4c37-86cc-1b5ab41ca460,https://api.lever.co/v0/postings/1inch,2025-12-19
1inch,https://1inch.com/,Lever,Senior QA Engineer,Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/0e96ee78-6503-48ec-95d2-0c2a38a339be,https://api.lever.co/v0/postings/1inch,2025-12-19
1inch,https://1inch.com/,Lever,"Senior Software Engineer, (Blockchain)",Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/b43b5dfa-95ff-4a30-9a42-6fb7860ff0ec,https://api.lever.co/v0/postings/1inch,2025-12-19
